OBJECTID *,IN_FID,NEAR_FID,NEAR_DIST,name_chk,dir_chk,Sensor_ID,MHN_ID
612,681,1057,20.966389,100,pass,IL-TESTTSC-STEVENSON-S-6111,14708-14404-1
613,683,277,19.750481,100,pass,IL-TESTTSC-I_290-W-4123,10184-10143-1
614,684,1393,11.799564,100,pass,IL-TESTTSC-KENNEDY-W-2137,12147-12102-1
615,685,624,21.164519,100,pass,IL-TESTTSC-I_57-S-9128,20412-20449-1
616,686,1528,13.01402,100,pass,IL-TESTTSC-I_55-N-6016,21745-10738-1
617,687,838,12.245252,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5093,15686-15738-1
618,688,29,17.949462,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10314,15227-15211-1
619,689,1361,23.296211,100,pass,IL-TESTTSC-I_55-S-6141,11097-21742-1
620,690,481,9.395426,100,pass,IL-TESTTSC-EISENHOWER-W-3126,20210-20212-1
621,691,1419,14.234933,100,pass,IL-TESTTSC-KENNEDY-W-2130,13112-13010-1
622,692,68,24.095589,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_SOUTH-S-10102,21282-16042-1
623,693,1133,6.085098,100,pass,IL-TESTTSC-I_55-N-59997,21192-8842-1
624,694,1065,11.46104,100,pass,IL-TESTTSC-EISENHOWER-E-3029,14980-15238-1
625,695,175,4.424993,50,fail,IL-TESTTSC-KENNEDY_REVERSIBLE-E-2205,21458-21414-1
626,696,1196,16.504612,100,fail,IL-TESTTSC-I_55-S-6151,21168-21172-1
627,697,1766,14.969569,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5196,15903-15902-1
628,698,921,16.027405,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5197,20830-15929-1
629,699,822,7.245141,50,fail,IL-TESTTSC-STEVENSON-N-6054,15283-20805-1
630,700,659,1.299887,100,pass,IL-TESTTSC-EDENS-S-1013,13299-20628-1
631,701,441,26.742428,100,pass,IL-TESTTSC-I_290-E-4005,20137-20138-1
632,702,1423,2.304123,100,pass,IL-TESTTSC-KENNEDY-E-2016,13269-13413-1
633,703,917,18.860931,100,pass,IL-TESTTSC-I_57-S-9105,20838-15043-1
634,704,1028,13.344675,100,pass,IL-TESTTSC-STEVENSON-S-6119,13468-21125-1
635,705,96,1.4225,50,pass,IL-TESTTSC-KENNEDY_REVERSIBLE-E-2204,21410-21450-1
636,706,1756,15.673518,29,fail,IL-TESTTSC-DAN_RYAN-N-5057,15729-15707-1
637,707,625,21.364792,100,pass,IL-TESTTSC-I_57-S-9126,20398-20412-1
638,708,913,23.06242,100,pass,IL-TESTTSC-STEVENSON-N-6057,20802-15788-1
639,709,520,10.5171,100,pass,IL-TESTTSC-I_80-W-35125,20467-20487-1
640,710,1748,15.560399,100,pass,IL-TESTTSC-DAN_RYAN-S-5301,15642-15641-1
641,711,699,0.34305,100,pass,IL-TESTTSC-EDENS-S-1008,20619-13188-1
642,712,268,8.815845,100,pass,IL-TESTTSC-I_290-W-4132,10042-9961-1
643,713,28,13.536489,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10205,15204-15216-1
644,714,125,10.234796,100,pass,IL-TESTTSC-KENNEDY-E-2031,21429-21434-1
645,715,435,23.080879,100,fail,IL-TESTTSC-ROUTE_53-N-11106,20093-20092-1
646,716,818,15.218756,100,pass,IL-TESTTSC-I_57-N-9025,14978-15026-1
647,717,671,14.297086,100,pass,IL-TESTTSC-EDENS-S-1031,13633-20679-1
648,718,275,1.555088,100,pass,IL-TESTTSC-I_290-E-4018,10165-10723-1
649,719,580,12.808872,89,pass,IL-TESTTSC-KINGERY-E-8102,20432-16454-1
650,720,394,21.676236,100,pass,IL-TESTTSC-I_80-W-35106,14440-20448-1
651,721,989,1.369827,100,pass,IL-TESTTSC-I_55-S-6161,8843-21191-1
652,722,114,16.87732,100,pass,IL-TESTTSC-KENNEDY-W-2118,21400-21394-1
653,723,1369,17.865121,100,pass,IL-TESTTSC-KENNEDY-W-2141,11809-11755-1
654,724,1755,11.655617,100,pass,IL-TESTTSC-DAN_RYAN-N-5205,15727-15723-1
655,725,272,10.243647,100,pass,IL-TESTTSC-ROUTE_53_I_355_CONNECTOR-S-24002,10101-20153-1
656,727,1471,0.650211,100,pass,IL-TESTTSC-KENNEDY-W-2127,21654-13383-1
657,728,524,8.310205,100,pass,IL-TESTTSC-I_80-W-35115,20476-12398-1
658,729,652,9.618139,100,pass,IL-TESTTSC-EDENS-S-1002,12932-20613-1
659,730,1526,19.029204,100,pass,IL-TESTTSC-I_55-S-6144,21746-10669-1
660,731,1768,85.754686,52,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5052,15919-15920-1
661,732,835,2.256686,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5191,15674-15819-1
662,733,1154,20.899104,100,pass,IL-TESTTSC-STEVENSON-N-6045,21116-14022-1
663,734,280,21.174785,100,fail,IL-TESTTSC-ROUTE_53-N-11112,10340-20069-1
664,735,574,22.698714,100,fail,IL-TESTTSC-BISHOP_FORD-S-7126,20411-20444-1
665,736,267,12.834176,100,pass,IL-TESTTSC-I_290-E-4010,10026-10076-1
666,737,363,25.884398,100,pass,IL-TESTTSC-STEVENSON-N-6031,12157-12808-1
667,739,838,11.61181,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5094,15686-15738-1
668,740,121,11.643117,100,pass,IL-TESTTSC-KENNEDY-E-2029,21420-21426-1
669,741,244,3.977628,100,pass,IL-TESTTSC-I_55-N-59968,8220-20572-1
670,743,345,22.179033,100,pass,IL-TESTTSC-EISENHOWER-E-3002,11623-20217-1
671,744,835,15.701438,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5190,15674-15819-1
672,745,317,21.287192,100,pass,IL-TESTTSC-I_290-W-4110,11357-11145-1
673,746,120,3.089977,100,pass,IL-TESTTSC-KENNEDY-W-2116,21416-21403-1
674,747,917,18.557831,100,pass,IL-TESTTSC-I_57-S-9106,20838-15043-1
675,748,173,0.564888,100,pass,IL-TESTTSC-KENNEDY-W-2110,21467-21455-1
676,750,1730,14.405452,100,pass,IL-TESTTSC-I_80-E-35070,14439-14631-1
677,751,657,2.215162,100,pass,IL-TESTTSC-EDENS-S-1010,13188-13299-1
678,752,607,22.533235,40,pass,IL-TESTTSC-I_290-W-4139,20127-20110-1
679,754,546,19.622587,100,pass,IL-TESTTSC-I_80-W-35110,20459-20471-1
680,755,935,16.618541,100,pass,IL-TESTTSC-BISHOP_FORD-S-7124,16328-20402-1
681,756,133,12.727651,100,pass,IL-TESTTSC-KENNEDY-E-2035,21457-21471-1
682,757,271,21.060333,100,pass,IL-TESTTSC-I_290-E-4016,10101-10165-1
683,758,1017,18.330206,100,pass,IL-TESTTSC-I_55-S-6146,10669-21146-1
684,759,572,10.610548,100,pass,IL-TESTTSC-I_80-E-35046,20488-12288-1
685,760,229,11.235308,100,pass,IL-TESTTSC-I_57-S-9119,14668-14566-1
686,761,1023,21.48241,100,pass,IL-TESTTSC-STEVENSON-S-6123,13033-12840-1
687,762,311,8.83542,100,pass,IL-TESTTSC-I_290-W-4111,11145-11106-1
688,763,1041,15.78312,100,pass,IL-TESTTSC-STEVENSON-N-6047,14022-14312-1
689,764,394,16.904835,100,pass,IL-TESTTSC-I_80-W-35104,14440-20448-1
690,765,921,18.330996,100,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5198,20830-15929-1
691,766,621,10.767514,100,pass,IL-TESTTSC-STEVENSON-S-6131,20289-12048-1
692,767,572,24.746475,100,pass,IL-TESTTSC-I_80-E-35044,20488-12288-1
693,768,431,22.23162,100,fail,IL-TESTTSC-ROUTE_53-S-11009,20089-9921-1
694,769,274,21.435038,100,fail,IL-TESTTSC-ROUTE_53-S-11008,10148-20089-1
695,770,1484,18.238526,100,pass,IL-TESTTSC-KENNEDY-W-2140,21649-11809-1
696,771,1770,58.682083,52,fail,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5050,15947-15943-1
697,772,433,18.173758,100,fail,IL-TESTTSC-ROUTE_53-S-11012,20106-9933-1
698,773,2265,18.283473,100,pass,IL-TESTTSC-EISENHOWER-E-3004,20217-23982-1
699,774,1368,20.946623,100,pass,IL-TESTTSC-KENNEDY-E-2001,11808-11889-1
700,776,1209,8.167319,100,pass,IL-TESTTSC-I_57-N-9017,14756-14976-1
701,777,49,4.954017,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10208,15419-19903-1
702,778,265,13.926209,100,pass,IL-TESTTSC-I_290-W-4136,9961-20132-1
703,779,661,6.712437,100,pass,IL-TESTTSC-EDENS-N-1125,13418-13316-1
704,780,438,19.53088,100,fail,IL-TESTTSC-ROUTE_53_EXPRESS-S-11202,20109-20129-1
705,781,72,5.964675,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10305,21273-21266-1
706,782,58,5.883539,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-N-10309,21257-21254-1
707,783,307,10.406542,100,pass,IL-TESTTSC-I_290-W-4114,11106-10799-1
708,784,343,13.858284,44,fail,IL-TESTTSC-STEVENSON-N-6026,11593-11747-1
709,785,651,3.132346,100,pass,IL-TESTTSC-EDENS-N-1133,12824-20603-1
710,786,443,22.752212,100,pass,IL-TESTTSC-I_290-E-4012,10076-20147-1
711,787,832,10.931362,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5186,15663-15674-1
712,788,268,8.810604,100,pass,IL-TESTTSC-I_290-W-4133,10042-9961-1
713,789,1164,9.122303,100,pass,IL-TESTTSC-I_57-S-9115,21184-21203-1
714,790,832,11.559881,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-S-5187,15663-15674-1
715,791,1056,13.506031,100,pass,IL-TESTTSC-EISENHOWER-E-3027,14688-14754-1
716,792,704,13.952821,100,pass,IL-TESTTSC-EDENS-N-1108,20675-20671-1
717,793,279,14.499034,100,fail,IL-TESTTSC-ROUTE_53-S-11005,10315-10359-1
718,794,450,19.139281,100,pass,IL-TESTTSC-STEVENSON-S-6129,20282-20289-1
719,796,1028,18.710154,100,pass,IL-TESTTSC-STEVENSON-S-6120,13468-21125-1
720,797,888,20.464469,100,pass,IL-TESTTSC-BISHOP_FORD-N-7025,16261-16217-1
721,799,648,7.437686,100,pass,IL-TESTTSC-EDENS-S-1007,12634-13130-1
722,800,31,27.07413,22,pass,IL-TESTTSC-LAKE_SHORE_DRIVE_NORTH-S-10218,20043-16070-1
723,801,607,21.647332,40,pass,IL-TESTTSC-ROUTE_53-N-11101,20127-20110-1
724,802,536,2.354053,100,pass,IL-TESTTSC-I_290-E-4031,20177-20186-1
725,803,849,15.954147,86,pass,IL-TESTTSC-DAN_RYAN_EXPRESS-N-5098,15738-15692-1
726,804,1056,16.94714,100,pass,IL-TESTTSC-EISENHOWER-E-3026,14688-14754-1
